price,min_price,max_price,brand,model,registration_year,mileage_km,condition,bike_type,engine_capacity,origin,age,brand_grouped,model_grouped,segment,log_price,brand_meanprice,mileage_bin,age_bin,price_bin,price_hat,resid,resid_median,resid_std,resid_z,flag_resid,p10,p90,flag_minmax,flag_p10p90,flag_mileage_low,flag_mileage_high,flag_br,if_score,flag_if,kmeans_cluster,flag_kmeans,lof_score,flag_lof,flag_unsup,score_resid,score_minmax,score_p10p90,score_unsup,score_model_based,score_business_based,final_score,is_outlier
6500000.0,7450000.0,8740000.0,Piaggio,Liberty,2013.0,50,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,12.0,Piaggio,Dòng khác,Piaggio_Dòng khác,15.687312888712007,16.844081087123822,0-5k km,8-12 năm,0 - 10tr,7915577.4411935555,-1415577.4411935555,691884.5750413612,5507563.872627034,-0.38264867461803675,0,6000000.0,55500000.0,1,0,1,0,1,0.38977928040366644,0,0,0,1.0238147254687968,0,0,0,1,0,0,20.0,100,120.0,True
40000000.0,17450000.0,20480000.0,Honda,Wave,2000.0,410000,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,25.0,Honda,Wave,Honda_Wave,17.50439003707821,16.775024719703897,120k+ km,20+ năm,30 - 40tr,20141292.05520037,19858707.94479963,417761.5356076211,6638665.377960899,2.9284419837957545,0,3800000.0,19800000.00000001,1,1,0,0,0,0.6929303780331844,1,2,1,2.0175439171124943,1,1,0,1,1,1,60.00000000000001,0,60.00000000000001,True
4000000.0,10550000.0,12380000.0,Honda,Wave,2002.0,868686,Đã sử dụng,Xe số,Dưới 50 cc,Hàn Quốc,23.0,Honda,Wave,Honda_Wave,15.201805169084134,16.775024719703897,120k+ km,20+ năm,0 - 10tr,7063082.9957049275,-3063082.9957049275,417761.5356076211,6638665.377960899,-0.5243289626960694,0,3800000.0,19800000.00000001,1,0,0,1,1,0.6848156575738854,1,2,1,1.1449953009692286,0,1,0,1,0,1,40.0,100,140.0,True
175000000.0,100500000.0,117980000.0,Honda,CB,2022.0,6000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Việt Nam,3.0,Honda,Dòng khác,Honda_Dòng khác,18.980296537602072,16.775024719703897,5k-15k km,2-5 năm,100tr+,117585711.13183552,57414288.86816448,987771.4520035498,28808614.253852256,1.9586682274596265,0,6420000.000000002,67399999.99999997,1,1,0,0,0,0.4956421763636614,1,0,1,0.98757421277787,0,1,0,1,1,1,60.00000000000001,0,60.00000000000001,True
15500000.0,16880000.0,19810000.0,Honda,Vision,2016.0,277000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,9.0,Honda,Vision,Honda_Vision,16.5563506464056,16.775024719703897,120k+ km,8-12 năm,10 - 20tr,12010499.653381374,3489500.3466186263,281462.60619508754,7124824.6964279,0.45026198918717525,0,10000000.0,32500000.0,1,0,0,1,1,0.5196981173256036,1,0,1,1.1056026716487632,0,1,0,1,0,1,40.0,100,140.0,True
2800000.0,11520000.0,13520000.0,Honda,Wave,2004.0,1000,Đã sử dụng,Xe số,100 - 175 cc,Trung Quốc,21.0,Honda,Wave,Honda_Wave,14.845130332288226,16.775024719703897,0-5k km,20+ năm,0 - 10tr,3551027.139542634,-751027.1395426341,417761.5356076211,6638665.377960899,-0.17605777797302605,0,3800000.0,19800000.00000001,1,1,1,0,1,0.41770231257462737,0,1,0,1.0721267211542835,0,0,0,1,1,0,40.0,100,140.0,True
320000000.0,50600000.0,59400000.0,Yamaha,YAZ,2001.0,8888,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,24.0,Yamaha,Dòng khác,Yamaha_Dòng khác,19.583831556883045,16.31551390264487,5k-15k km,20+ năm,100tr+,173784921.44840848,146215078.55159152,551560.6693085302,60507911.23998139,2.4073466576058884,0,6000000.0,45000000.0,1,1,0,0,0,0.5721371313967218,1,1,1,1.0417447674251803,0,1,0,1,1,1,60.00000000000001,0,60.00000000000001,True
34000000.0,28360000.0,33299999.999999996,Honda,Scoopy,2021.0,220000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,4.0,Honda,Dòng khác,Honda_Dòng khác,17.341871111992198,16.775024719703897,120k+ km,2-5 năm,30 - 40tr,31795223.98188547,2204776.0181145296,987771.4520035498,28808614.253852256,0.04224446741475055,0,6420000.000000002,67399999.99999997,1,0,0,1,1,0.5020061927366183,1,0,0,0.9957715881906772,0,0,0,1,0,0,20.0,100,120.0,True
72000000.0,28000000.0,32860000.0,Honda,Vision,2023.0,7000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,2.0,Honda,Vision,Honda_Vision,18.09217669086922,16.775024719703897,5k-15k km,0-2 năm,50 - 100tr,37439361.987344936,34560638.012655064,281462.60619508754,7124824.6964279,4.811230713317925,1,10000000.0,32500000.0,1,1,0,0,0,0.6250300555734343,1,3,1,1.3644656833086548,1,1,1,1,1,1,100.0,0,100.0,True
32000000.0,39180000.0,45990000.0,Honda,SH,2015.0,30,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,10.0,Honda,SH,Honda_SH,17.281246492014,16.775024719703897,0-5k km,8-12 năm,30 - 40tr,59212864.279224,-27212864.279224,1025061.3341819346,5153335794.534774,-0.005479543103586007,0,40200000.0,157400000.0000001,1,1,1,0,1,0.36220594819604346,0,0,0,1.0131773308461194,0,0,0,1,1,0,40.0,100,140.0,True
4500000.0,3550000.0,4170000.0,Hãng khác,Dòng khác,2010.0,0,Đã sử dụng,Xe số,100 - 175 cc,Nước khác,15.0,Hãng khác,Dòng khác,Hãng khác_Dòng khác,15.319588176962746,15.777837157224829,0-5k km,12-20 năm,0 - 10tr,5444720.412775572,-944720.4127755724,255952.41697300877,38281573.47452051,-0.03136424971005244,0,2800000.0,81050000.00000004,1,0,1,0,1,0.3690489803856025,0,1,0,1.0440533119935789,0,0,0,1,0,0,20.0,100,120.0,True
75000000.0,28000000.0,32860000.0,Honda,Vision,2023.0,4000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,2.0,Honda,Vision,Honda_Vision,18.132998684833918,16.775024719703897,0-5k km,0-2 năm,50 - 100tr,31712185.519098748,43287814.480901256,281462.60619508754,7124824.6964279,6.0361277234326645,1,10000000.0,32500000.0,1,1,0,0,0,0.6463520378513328,1,3,1,1.3939863449691552,1,1,1,1,1,1,100.0,0,100.0,True
90000000.0,28000000.0,32860000.0,Honda,Vision,2023.0,9000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,2.0,Honda,Vision,Honda_Vision,18.31532023940565,16.775024719703897,5k-15k km,0-2 năm,50 - 100tr,39909132.149478674,50090867.850521326,281462.60619508754,7124824.6964279,6.990965724293352,1,10000000.0,32500000.0,1,1,0,0,0,0.6520797633676205,1,3,1,1.3994573005719355,1,1,1,1,1,1,100.0,0,100.0,True
9500000.0,2730000.0,3200000.0,Yamaha,Nouvo,2005.0,29000,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,20.0,Yamaha,Nouvo,Yamaha_Nouvo,16.066802461833923,16.31551390264487,15k-30k km,12-20 năm,0 - 10tr,5177891.469986007,4322108.530013993,105354.04301784467,1736909.67623086,2.427733891232972,0,2500000.0,8000000.0,1,1,0,0,0,0.5425733939477294,1,1,1,0.9941956893769405,0,1,0,1,1,1,60.00000000000001,0,60.00000000000001,True
10200000.0,7700000.0,9040000.0,Yamaha,Jupiter,2013.0,500000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,12.0,Yamaha,Dòng khác,Yamaha_Dòng khác,16.13789837629371,16.31551390264487,120k+ km,8-12 năm,10 - 20tr,7034583.6462369785,3165416.3537630215,551560.6693085302,60507911.23998139,0.043198577357721646,0,6000000.0,45000000.0,1,0,0,1,1,0.5398323653569836,1,2,1,0.9713272089940691,0,1,0,1,0,1,40.0,100,140.0,True
8500000.0,6870000.0,8060000.000000001,Honda,Wave,2012.0,500000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,13.0,Honda,Wave,Honda_Wave,15.955576839107596,16.775024719703897,120k+ km,12-20 năm,0 - 10tr,7831501.818260594,668498.1817394057,417761.5356076211,6638665.377960899,0.03776913458602423,0,3800000.0,19800000.00000001,1,0,0,1,1,0.536314873103804,1,2,1,0.9660538234458933,0,1,0,1,0,1,40.0,100,140.0,True
25000000.0,43100000.0,50600000.0,Piaggio,Vespa,2019.0,150000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,6.0,Piaggio,Vespa,Piaggio_Vespa,17.034386422832473,16.844081087123822,120k+ km,5-8 năm,20 - 30tr,27926427.665404405,-2926427.6654044054,3125537.005224959,59454939.24891444,-0.1017907804983564,0,7000000.0,68000000.0,1,0,0,1,1,0.4435857063461368,0,0,0,1.200707053392103,1,0,0,1,0,0,20.0,100,120.0,True
18500000.0,12560000.0,14750000.0,Hãng khác,Dòng khác,2024.0,40,Đã sử dụng,Tay ga,Dưới 50 cc,Việt Nam,1.0,Hãng khác,Dòng khác,Hãng khác_Dòng khác,16.733281344102608,15.777837157224829,0-5k km,0-2 năm,10 - 20tr,13270143.416892637,5229856.583107363,255952.41697300877,38281573.47452051,0.12992945991221835,0,2800000.0,81050000.00000004,1,0,1,0,1,0.4041042300909678,0,0,0,1.3636281166428181,1,0,0,1,0,0,20.0,100,120.0,True
15000000.0,29050000.0,34100000.0,Suzuki,Sport / Xipo,2003.0,1000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,22.0,Suzuki,Dòng khác,Suzuki_Dòng khác,16.52356082573315,16.511671004884338,0-5k km,20+ năm,10 - 20tr,21661254.14689282,-6661254.14689282,235046.55267723883,29888878.162470732,-0.2307313329755292,0,3800000.0,39270000.00000001,1,0,1,0,1,0.42479012346412454,0,1,0,1.056520569278457,0,0,0,1,0,0,20.0,100,120.0,True
120000000.0,28000000.0,32860000.0,Honda,Vision,2023.0,900000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,2.0,Honda,Vision,Honda_Vision,18.603002309079653,16.775024719703897,120k+ km,0-2 năm,100tr+,60150002.3068251,59849997.6931749,281462.60619508754,7124824.6964279,8.360701859351721,1,10000000.0,32500000.0,1,1,0,1,1,0.7759091284631018,1,3,1,2.427195830406977,1,1,1,1,1,1,100.0,100,200.0,True
2300000.0,5260000.0,6180000.0,Honda,Cub,2000.0,868686,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản,25.0,Honda,Cub,Honda_Cub,14.648420115681892,16.775024719703897,120k+ km,20+ năm,0 - 10tr,4232316.416175431,-1932316.4161754306,157573.99534630962,15502238.86647139,-0.1348121667794582,0,3320000.0000000005,27850000.000000007,1,1,0,1,1,0.6731265734460762,1,2,1,1.1675892048721932,0,1,0,1,1,1,60.00000000000001,100,160.0,True
135000000.0,193200000.0,226800000.0,Kawasaki,Z900,2024.0,900000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Nhật Bản,1.0,Kawasaki,Dòng khác,Kawasaki_Dòng khác,18.72078534381011,17.032385958189387,120k+ km,0-2 năm,100tr+,125058206.94545697,9941793.054543033,811599.7001767084,28624255.872704517,0.31896701157820084,0,2530000.0,144833333.3,1,0,0,1,1,0.700459706632238,1,2,1,1.3521016345771515,1,1,0,1,0,1,40.0,100,140.0,True
25000000.0,22940000.0,26930000.0,Honda,Lead,2018.0,200000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,7.0,Honda,Lead,Honda_Lead,17.034386422832473,16.775024719703897,120k+ km,5-8 năm,20 - 30tr,21008126.489255536,3991873.5107444637,552406.851125834,5154979.355382148,0.6672124993143944,0,6830000.0,37940000.0,0,0,0,1,1,0.501859444566907,1,0,0,1.4098174520716362,1,1,0,0,0,1,20.0,100,120.0,True
6800000.0,4670000.0,5490000.0,Honda,SCR,2007.0,1077,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,18.0,Honda,Dòng khác,Honda_Dòng khác,15.732433317205148,16.775024719703897,0-5k km,12-20 năm,0 - 10tr,5532238.963283928,1267761.036716072,987771.4520035498,28808614.253852256,0.009718953582610528,0,6420000.000000002,67399999.99999997,1,0,1,0,1,0.38662875197704505,0,1,0,0.9772354892859259,0,0,0,1,0,0,20.0,100,120.0,True
45000000.0,44050000.0,51710000.0,Honda,SH,2006.0,600000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,19.0,Honda,SH,Honda_SH,17.622173069956816,16.775024719703897,120k+ km,12-20 năm,40 - 50tr,46546972.220838495,-1546972.2208384946,1025061.3341819346,5153335794.534774,-0.0004991007102133976,0,40200000.0,157400000.0000001,0,0,0,1,1,0.5902015899129122,1,2,1,1.078414316593058,0,1,0,0,0,1,20.0,100,120.0,True
1000000.0,6610000.0,7760000.0,Honda,Cub,1981.0,500000,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản,44.0,Honda,Cub,Honda_Cub,13.815511557963774,16.775024719703897,120k+ km,20+ năm,0 - 10tr,2276000.5944651123,-1276000.5944651123,157573.99534630962,15502238.86647139,-0.09247532580032623,0,3320000.0000000005,27850000.000000007,1,1,0,0,0,0.6916905233141839,1,2,1,2.4419460558557744,1,1,0,1,1,1,60.00000000000001,0,60.00000000000001,True
35500000.0,26940000.0,31630000.0,Honda,Future,2008.0,888,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,17.0,Honda,Future,Honda_Future,17.385043282614657,16.775024719703897,0-5k km,12-20 năm,30 - 40tr,30296213.469566185,5203786.530433815,835160.2218154725,9392836.612413367,0.46510191637368214,0,8350000.0,36000000.0,1,0,1,0,1,0.40566666080452407,0,1,0,1.176230660526834,1,0,0,1,0,0,20.0,100,120.0,True
156000000.0,13610000.0,15980000.0,Yamaha,Exciter,2014.0,6000,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,11.0,Yamaha,Exciter,Yamaha_Exciter,18.86536657162407,16.31551390264487,5k-15k km,8-12 năm,100tr+,79803384.09153068,76196615.90846932,1619947.8377087098,23056073.20497084,3.234578039710684,1,11500000.0,42000000.0,1,1,0,0,0,0.5623749743617259,1,3,1,1.0664274065907393,0,1,1,1,1,1,100.0,0,100.0,True
9000000.0,7340000.0,8610000.0,Honda,Lead,2011.0,70,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,14.0,Honda,Lead,Honda_Lead,16.012735246411598,16.775024719703897,0-5k km,12-20 năm,0 - 10tr,8101205.032019576,898794.967980424,552406.851125834,5154979.355382148,0.06719486014874863,0,6830000.0,37940000.0,1,0,1,0,1,0.36590914948242437,0,1,0,1.357985846504414,1,0,0,1,0,0,20.0,100,120.0,True
3800000.0,3500000.0,4099999.9999999995,SYM,Enjoy,2013.0,100,Đã sử dụng,Tay ga,100 - 175 cc,Đài Loan,12.0,SYM,Dòng khác,SYM_Dòng khác,15.150511887854474,15.397706176213086,0-5k km,8-12 năm,0 - 10tr,4601631.868541219,-801631.8685412193,-8656.65824928158,2237553.0334502864,-0.35439392874151315,0,2230000.0,12000000.0,0,0,1,0,1,0.38885971174459744,0,0,0,1.0250430706163116,0,0,0,0,0,0,0.0,100,100.0,True
6800000.0,7370000.0,8650000.0,Honda,Wave,2013.0,10,Đã sử dụng,Xe số,100 - 175 cc,Hàn Quốc,12.0,Honda,Wave,Honda_Wave,15.732433317205148,16.775024719703897,0-5k km,8-12 năm,0 - 10tr,7343984.109462086,-543984.1094620861,417761.5356076211,6638665.377960899,-0.14487033015137635,0,3800000.0,19800000.00000001,1,0,1,0,1,0.37033554055562334,0,0,0,1.2425050184888877,1,0,0,1,0,0,20.0,100,120.0,True
14500000.0,13470000.0,15810000.0,Yamaha,Sirius,2023.0,44000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,2.0,Yamaha,Sirius,Yamaha_Sirius,16.489659276356317,16.31551390264487,30k-50k km,0-2 năm,10 - 20tr,14332045.42550064,167954.57449935935,670081.8671290539,3492355.833259967,-0.14377896085147193,0,5000000.0,13500000.0,0,1,0,1,1,0.39325320279973836,0,0,0,1.276066173053191,1,0,0,0,1,0,20.0,100,120.0,True
23999999.0,6780000.0,7960000.0,Honda,Wave,2009.0,19999,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,16.0,Honda,Wave,Honda_Wave,16.99356438831222,16.775024719703897,15k-30k km,12-20 năm,20 - 30tr,7539233.721312297,16460765.278687704,417761.5356076211,6638665.377960899,2.416600751762514,0,3800000.0,19800000.00000001,1,1,0,0,0,0.5222100877766586,1,1,1,0.9905680066011101,0,1,0,1,1,1,60.00000000000001,0,60.00000000000001,True
32500000.0,36060000.0,42330000.0,Honda,Vario,2023.0,47000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,2.0,Honda,Vario,Honda_Vario,17.296750678069195,16.775024719703897,30k-50k km,0-2 năm,30 - 40tr,37878541.92276451,-5378541.92276451,447320.51911214367,10194905.070621103,-0.5714484246317484,0,28860000.0,53700000.000000015,1,0,0,1,1,0.4305646153918392,0,0,0,1.2317220031866518,1,0,0,1,0,0,20.0,100,120.0,True
27000000.0,24840000.0,29160000.0,Yamaha,Jupiter,2025.0,420,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,0.0,Yamaha,Dòng khác,Yamaha_Dòng khác,17.11134746100564,16.31551390264487,0-5k km,0-2 năm,20 - 30tr,28725393.876688067,-1725393.8766880669,551560.6693085302,60507911.23998139,-0.03763069157958422,0,6000000.0,45000000.0,0,0,0,1,1,0.4296997246424421,0,0,0,0.9720671617802639,0,0,0,0,0,0,0.0,100,100.0,True
12000000.0,8660000.0,10170000.0,Piaggio,LX,2012.0,100,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,13.0,Piaggio,Dòng khác,Piaggio_Dòng khác,16.300417291085605,16.844081087123822,0-5k km,12-20 năm,10 - 20tr,10708645.419007285,1291354.5809927154,691884.5750413612,5507563.872627034,0.10884485769302846,0,6000000.0,55500000.0,1,0,1,0,1,0.36780494856669316,0,1,0,1.361660672971009,1,0,0,1,0,0,20.0,100,120.0,True
15200000.0,15170000.0,17810000.0,Yamaha,Exciter,2015.0,900000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,10.0,Yamaha,Exciter,Yamaha_Exciter,16.536806051605975,16.31551390264487,120k+ km,8-12 năm,10 - 20tr,15293945.101852033,-93945.10185203329,1619947.8377087098,23056073.20497084,-0.07433585608113143,0,11500000.0,42000000.0,0,0,0,1,1,0.6402213698538955,1,2,1,1.0007915313418028,0,1,0,0,0,1,20.0,100,120.0,True
30000000.0,10600000.0,12440000.0,Piaggio,LX,2013.0,16,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,12.0,Piaggio,Dòng khác,Piaggio_Dòng khác,17.216707972959764,16.844081087123822,0-5k km,8-12 năm,20 - 30tr,13497445.885119863,16502554.114880137,691884.5750413612,5507563.872627034,2.870719233674052,0,6000000.0,55500000.0,1,0,1,0,1,0.549973728838345,1,3,1,1.128680305824668,0,1,0,1,0,1,40.0,100,140.0,True
10000000.0,33650000.0,39500000.0,Honda,Air Blade,2022.0,273640,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,3.0,Honda,Air Blade,Honda_Air Blade,16.118095750958314,16.775024719703897,120k+ km,2-5 năm,0 - 10tr,23774325.463476058,-13774325.463476058,341777.70782419294,138815284.66934898,-0.10168983339928378,0,8000000.0,38955555.2,1,0,0,1,1,0.5350422239677323,1,0,1,1.0823110408147367,0,1,0,1,0,1,40.0,100,140.0,True
11200000.0,9850000.0,11560000.0,Honda,Air Blade,2011.0,806685,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,14.0,Honda,Air Blade,Honda_Air Blade,16.231424425551033,16.775024719703897,120k+ km,12-20 năm,10 - 20tr,9407509.879050102,1792490.120949898,341777.70782419294,138815284.66934898,0.01045066770983634,0,8000000.0,38955555.2,0,0,0,1,1,0.6109865679758801,1,2,1,1.0069986718453645,0,1,0,0,0,1,20.0,100,120.0,True
70000000.0,40730000.0,47820000.0,Honda,SH,2008.0,61,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,17.0,Honda,SH,Honda_SH,18.064005814299346,16.775024719703897,0-5k km,12-20 năm,50 - 100tr,60819198.01139948,9180801.988600522,1025061.3341819346,5153335794.534774,0.001582613860146263,0,40200000.0,157400000.0000001,1,0,1,0,1,0.3773576294760238,0,1,0,1.0322851161588846,0,0,0,1,0,0,20.0,100,120.0,True
48000000.0,10240000.0,12020000.0,Honda,Wave,2005.0,8000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,20.0,Honda,Wave,Honda_Wave,17.6867115897055,16.775024719703897,5k-15k km,12-20 năm,40 - 50tr,14888825.546411214,33111174.453588784,417761.5356076211,6638665.377960899,4.924696615454824,1,3800000.0,19800000.00000001,1,1,0,0,0,0.6308815777406294,1,3,1,1.10195901880267,0,1,1,1,1,1,100.0,0,100.0,True
130000000.0,66959999.99999999,78610000.0,Honda,SH,2009.0,370000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,16.0,Honda,SH,Honda_SH,18.683045016112164,16.775024719703897,120k+ km,12-20 năm,100tr+,104454022.64140195,25545977.358598053,1025061.3341819346,5153335794.534774,0.004758260862880523,0,40200000.0,157400000.0000001,1,0,0,1,1,0.5149553555024946,1,2,1,1.0293750179452652,0,1,0,1,0,1,40.0,100,140.0,True
10000000.0,9200000.0,10800000.0,SYM,Wolf,2013.0,0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đài Loan,12.0,SYM,Dòng khác,SYM_Dòng khác,16.118095750958314,15.397706176213086,0-5k km,8-12 năm,0 - 10tr,10413686.919720357,-413686.9197203573,-8656.65824928158,2237553.0334502864,-0.18101482084047973,0,2230000.0,12000000.0,0,0,1,0,1,0.3720434906339498,0,0,0,1.1794385596958872,1,0,0,0,0,0,0.0,100,100.0,True
26800000.0,13960000.0,16390000.0,Honda,Winner,2016.0,180000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,9.0,Honda,Winner,Honda_Winner,17.103912482794517,16.775024719703897,120k+ km,8-12 năm,20 - 30tr,16409255.822243676,10390744.177756324,707877.8893689979,4807405.074723538,2.014156522673339,0,11590000.0,21560000.000000015,1,1,0,0,0,0.5728353667678439,1,0,1,1.703974802140452,1,1,0,1,1,1,60.00000000000001,0,60.00000000000001,True
74000000.0,14260000.0,16739999.999999998,Honda,Dòng khác,2025.0,1500,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,0.0,Honda,Dòng khác,Honda_Dòng khác,18.119575664681957,16.775024719703897,0-5k km,0-2 năm,50 - 100tr,37590981.29019798,36409018.70980202,987771.4520035498,28808614.253852256,1.2295366568373547,0,6420000.000000002,67399999.99999997,1,1,0,1,1,0.49751853296483783,1,0,0,1.163641143941883,0,0,0,1,1,0,40.0,100,140.0,True
14000000.0,7650000.0,8980000.0,SYM,Shark,2012.0,86000,Đã sử dụng,Tay ga,100 - 175 cc,Hàn Quốc,13.0,SYM,Dòng khác,SYM_Dòng khác,16.454567959008102,15.397706176213086,80k-120k km,12-20 năm,10 - 20tr,7834152.176261354,6165847.823738646,-8656.65824928158,2237553.0334502864,2.75948967004679,0,2230000.0,12000000.0,1,1,0,0,0,0.5642883709151189,1,3,1,1.2299876534581036,1,1,0,1,1,1,60.00000000000001,0,60.00000000000001,True
20000000.0,6770000.0,7940000.0,Honda,Wave,2008.0,650000,Đã sử dụng,Xe số,100 - 175 cc,Nước khác,17.0,Honda,Wave,Honda_Wave,16.811242881518265,16.775024719703897,120k+ km,12-20 năm,10 - 20tr,7917651.711994034,12082348.288005967,417761.5356076211,6638665.377960899,1.7570680382720516,0,3800000.0,19800000.00000001,1,1,0,1,1,0.6777154396065439,1,2,1,1.660381464790569,1,1,0,1,1,1,60.00000000000001,100,160.0,True
20000000.0,6770000.0,7940000.0,Honda,Wave,2008.0,0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,17.0,Honda,Wave,Honda_Wave,16.811242881518265,16.775024719703897,0-5k km,12-20 năm,10 - 20tr,8226791.846748258,11773208.153251741,417761.5356076211,6638665.377960899,1.7105014292996348,0,3800000.0,19800000.00000001,1,1,1,0,1,0.49989699662790504,1,1,0,1.0412908031883303,0,0,0,1,1,0,40.0,100,140.0,True
22000000.0,15300000.0,17960000.0,SYM,Husky,2018.0,24000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đài Loan,7.0,SYM,Dòng khác,SYM_Dòng khác,16.906553056777135,15.397706176213086,15k-30k km,5-8 năm,20 - 30tr,15987418.736239577,6012581.263760423,-8656.65824928158,2237553.0334502864,2.6909922723596895,0,2230000.0,12000000.0,1,1,0,0,0,0.5208608121177479,1,3,1,1.0070285556744354,0,1,0,1,1,1,60.00000000000001,0,60.00000000000001,True
60000000.0,74210000.0,87110000.0,Honda,SH,2023.0,100000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,2.0,Honda,SH,Honda_SH,17.909855136853043,16.775024719703897,80k-120k km,0-2 năm,50 - 100tr,74551681.1891621,-14551681.189162105,1025061.3341819346,5153335794.534774,-0.0030226523448876586,0,40200000.0,157400000.0000001,1,0,0,1,1,0.4323061231953923,0,0,0,1.1359409598422192,0,0,0,1,0,0,20.0,100,120.0,True
40000000.0,14270000.0,16750000.0,Honda,Future,2002.0,29300,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,23.0,Honda,Future,Honda_Future,17.50439003707821,16.775024719703897,15k-30k km,20+ năm,30 - 40tr,15509860.787889646,24490139.212110355,835160.2218154725,9392836.612413367,2.518406309658679,0,8350000.0,36000000.0,1,1,0,0,0,0.5670880462555312,1,1,1,1.0234119542570574,0,1,0,1,1,1,60.00000000000001,0,60.00000000000001,True
12800000.0,10030000.0,11770000.0,Honda,Wave,2003.0,500000,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,22.0,Honda,Wave,Honda_Wave,16.36495580701484,16.775024719703897,120k+ km,20+ năm,10 - 20tr,10005321.512006937,2794678.4879930634,417761.5356076211,6638665.377960899,0.3580413858900544,0,3800000.0,19800000.00000001,1,0,0,1,1,0.6067266952508444,1,2,1,1.3726834129113228,1,1,0,1,0,1,40.0,100,140.0,True
20000000.0,18400000.0,21600000.0,Honda,Giorno,2025.0,5000,Đã sử dụng,Tay ga,50 - 100 cc,Nhật Bản,0.0,Honda,Dòng khác,Honda_Dòng khác,16.811242881518265,16.775024719703897,0-5k km,0-2 năm,10 - 20tr,23797204.55801734,-3797204.5580173396,987771.4520035498,28808614.253852256,-0.16609532023502477,0,6420000.000000002,67399999.99999997,0,0,0,1,1,0.4312800475311176,0,0,0,1.3998172419997679,1,0,0,0,0,0,0.0,100,100.0,True
28000000.0,58470000.0,68640000.0,Honda,Dòng khác,2023.0,500000,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,2.0,Honda,Dòng khác,Honda_Dòng khác,17.147715103853763,16.775024719703897,120k+ km,0-2 năm,20 - 30tr,20754501.29874972,7245498.701250281,987771.4520035498,28808614.253852256,0.21721722517111197,0,6420000.000000002,67399999.99999997,1,0,0,1,1,0.6037642908888681,1,2,1,1.372950939090019,1,1,0,1,0,1,40.0,100,140.0,True
85000000.0,26520000.0,31140000.0,Honda,Future,2009.0,20000,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,16.0,Honda,Future,Honda_Future,18.258161826219297,16.775024719703897,15k-30k km,12-20 năm,50 - 100tr,29499269.644767858,55500730.35523214,835160.2218154725,9392836.612413367,5.81992132825688,1,8350000.0,36000000.0,1,1,0,0,0,0.6306172238537671,1,3,1,1.1934742601429815,1,1,1,1,1,1,100.0,0,100.0,True
